work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Cumulative_Savings10%_of_their_salary_annually
2023,Mid/Intermediate level,Full-time,Data Engineer,115092,USD,115092,US,On-Site,US,MEDIUM,11509.2
2023,Mid/Intermediate level,Full-time,Machine Learning Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,13000.0
2023,Mid/Intermediate level,Full-time,Machine Learning Engineer,90000,USD,90000,US,On-Site,US,MEDIUM,9000.0
2023,Senior,Full-time,Data Scientist,173000,USD,173000,US,Full-Remote,US,MEDIUM,17300.0
2023,Senior,Full-time,Data Scientist,132000,USD,132000,US,Full-Remote,US,MEDIUM,13200.0
2023,Senior,Full-time,Data Analyst,208049,USD,208049,US,On-Site,US,MEDIUM,20804.9
2023,Senior,Full-time,Data Analyst,128500,USD,128500,US,On-Site,US,MEDIUM,12850.0
2023,Senior,Full-time,Analytics Engineer,179820,USD,179820,US,On-Site,US,MEDIUM,17982.0
2023,Senior,Full-time,Analytics Engineer,143860,USD,143860,US,On-Site,US,MEDIUM,14386.0
2023,Senior,Full-time,Data Engineer,167500,USD,167500,US,On-Site,US,MEDIUM,16750.0
2023,Senior,Full-time,Data Engineer,106500,USD,106500,US,On-Site,US,MEDIUM,10650.0
2023,Senior,Full-time,Data Scientist,275300,USD,275300,US,Full-Remote,US,MEDIUM,27530.0
2023,Senior,Full-time,Data Scientist,183500,USD,183500,US,Full-Remote,US,MEDIUM,18350.0
2023,Mid/Intermediate level,Full-time,Data Engineer,149600,USD,149600,US,On-Site,US,MEDIUM,14960.0
2023,Mid/Intermediate level,Full-time,Data Engineer,102000,USD,102000,US,On-Site,US,MEDIUM,10200.0
2023,Executive level,Full-time,Data Scientist,145000,USD,145000,US,On-Site,US,MEDIUM,14500.0
2023,Executive level,Full-time,Data Scientist,100000,USD,100000,US,On-Site,US,MEDIUM,10000.0
2023,Senior,Full-time,Data Analyst,190000,USD,190000,US,Full-Remote,US,MEDIUM,19000.0
2023,Senior,Full-time,Data Analyst,95000,USD,95000,US,Full-Remote,US,MEDIUM,9500.0
2023,Senior,Full-time,Data Analyst,153600,USD,153600,US,On-Site,US,MEDIUM,15360.0
2023,Senior,Full-time,Data Analyst,106800,USD,106800,US,On-Site,US,MEDIUM,10680.0
2023,Mid/Intermediate level,Full-time,Data Scientist,90000,EUR,96578,IE,On-Site,IE,MEDIUM,9000.0
2023,Mid/Intermediate level,Full-time,Data Scientist,75000,EUR,80481,IE,On-Site,IE,MEDIUM,7500.0
2023,Mid/Intermediate level,Full-time,Data Analyst,128000,USD,128000,US,On-Site,US,MEDIUM,12800.0
2023,Mid/Intermediate level,Full-time,Data Analyst,85000,USD,85000,US,On-Site,US,MEDIUM,8500.0
2023,Mid/Intermediate level,Full-time,Data Engineer,151000,USD,151000,US,On-Site,US,MEDIUM,15100.0
2023,Mid/Intermediate level,Full-time,Data Engineer,140000,USD,140000,US,On-Site,US,MEDIUM,14000.0
2023,Senior,Full-time,Data Scientist,275300,USD,275300,US,Full-Remote,US,MEDIUM,27530.0
2023,Senior,Full-time,Data Scientist,183500,USD,183500,US,Full-Remote,US,MEDIUM,18350.0
2023,Senior,Full-time,Machine Learning Scientist,220000,USD,220000,US,On-Site,US,MEDIUM,22000.0
2023,Senior,Full-time,Machine Learning Scientist,170000,USD,170000,US,On-Site,US,MEDIUM,17000.0
2023,Senior,Full-time,Data Analyst,135000,USD,135000,US,On-Site,US,MEDIUM,13500.0
2023,Senior,Full-time,Data Analyst,105500,USD,105500,US,On-Site,US,MEDIUM,10550.0
2023,Senior,Full-time,Data Analyst,100000,USD,100000,US,Full-Remote,US,MEDIUM,10000.0
2023,Senior,Full-time,Data Analyst,80000,USD,80000,US,Full-Remote,US,MEDIUM,8000.0
2023,Entry level,Full-time,Autonomous Vehicle Technician,7000,USD,7000,GH,On-Site,GH,SMALL,700.0
2023,Entry level,Full-time,Applied Machine Learning Scientist,40000,EUR,42923,DE,Half-Remote,DE,MEDIUM,4000.0
2023,Senior,Full-time,Data Engineer,160000,USD,160000,CA,Full-Remote,CA,MEDIUM,16000.0
2023,Senior,Full-time,Data Engineer,145000,USD,145000,CA,Full-Remote,CA,MEDIUM,14500.0
2023,Mid/Intermediate level,Full-time,Data Analyst,154000,USD,154000,US,On-Site,US,MEDIUM,15400.0
2023,Mid/Intermediate level,Full-time,Data Analyst,143000,USD,143000,US,On-Site,US,MEDIUM,14300.0
2023,Mid/Intermediate level,Full-time,Data Scientist,65000,GBP,78990,GB,On-Site,GB,MEDIUM,6500.0
2023,Mid/Intermediate level,Full-time,Data Scientist,42000,GBP,51039,GB,On-Site,GB,MEDIUM,4200.0
2023,Entry level,Full-time,Data Scientist,190000,USD,190000,US,On-Site,US,MEDIUM,19000.0
2023,Entry level,Full-time,Data Scientist,120000,USD,120000,US,On-Site,US,MEDIUM,12000.0
2023,Mid/Intermediate level,Full-time,Data Scientist,70000,GBP,85066,GB,On-Site,GB,MEDIUM,7000.0
2023,Mid/Intermediate level,Full-time,Data Scientist,42000,GBP,51039,GB,On-Site,GB,MEDIUM,4200.0
2023,Mid/Intermediate level,Full-time,Data Scientist,90000,GBP,109371,GB,On-Site,GB,MEDIUM,9000.0
2023,Mid/Intermediate level,Full-time,Data Scientist,60000,GBP,72914,GB,On-Site,GB,MEDIUM,6000.0
2023,Senior,Full-time,Data Engineer,150000,USD,150000,US,On-Site,US,MEDIUM,15000.0
2023,Senior,Full-time,Data Engineer,111000,USD,111000,US,On-Site,US,MEDIUM,11100.0
2023,Executive level,Full-time,Data Engineer,265000,USD,265000,US,On-Site,US,MEDIUM,26500.0
2023,Executive level,Full-time,Data Engineer,235000,USD,235000,US,On-Site,US,MEDIUM,23500.0
2023,Entry level,Full-time,Data Scientist,112000,CHF,121093,CH,Half-Remote,CH,LARGE,11200.0
2022,Mid/Intermediate level,Full-time,Data Scientist,70000,EUR,73546,DE,Full-Remote,DE,MEDIUM,14000.0
2023,Senior,Full-time,Data Engineer,160000,USD,160000,US,Full-Remote,US,MEDIUM,16000.0
2023,Senior,Full-time,Data Engineer,130000,USD,130000,US,Full-Remote,US,MEDIUM,13000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,75000,USD,75000,US,Full-Remote,US,MEDIUM,7500.0
2023,Mid/Intermediate level,Full-time,Data Engineer,60400,USD,60400,US,Full-Remote,US,MEDIUM,6040.0
2023,Entry level,Full-time,Data Analyst,85000,USD,85000,US,Full-Remote,US,MEDIUM,8500.0
2023,Entry level,Full-time,Data Analyst,75000,USD,75000,US,Full-Remote,US,MEDIUM,7500.0
2023,Senior,Full-time,Data Engineer,252000,USD,252000,US,On-Site,US,MEDIUM,25200.0
2023,Senior,Full-time,Data Engineer,129000,USD,129000,US,On-Site,US,MEDIUM,12900.0
2023,Entry level,Full-time,Data Engineer,92700,USD,92700,US,Full-Remote,US,MEDIUM,9270.0
2023,Entry level,Full-time,Data Engineer,61800,USD,61800,US,Full-Remote,US,MEDIUM,6180.0
2022,Senior,Full-time,Lead Data Scientist,164000,EUR,172309,IE,Full-Remote,IE,LARGE,32800.0
2023,Mid/Intermediate level,Full-time,Data Scientist,56000,EUR,60093,AT,Full-Remote,DE,MEDIUM,5600.0
2023,Mid/Intermediate level,Full-time,Data Analyst,83500,USD,83500,US,Full-Remote,US,MEDIUM,8350.0
2023,Mid/Intermediate level,Full-time,Data Analyst,52500,USD,52500,US,Full-Remote,US,MEDIUM,5250.0
2023,Senior,Full-time,Data Scientist,201036,USD,201036,US,On-Site,US,MEDIUM,20103.6
2023,Senior,Full-time,Data Scientist,134024,USD,134024,US,On-Site,US,MEDIUM,13402.4
2023,Senior,Full-time,Data Analyst,165000,USD,165000,US,Full-Remote,US,MEDIUM,16500.0
2023,Senior,Full-time,Data Analyst,140000,USD,140000,US,Full-Remote,US,MEDIUM,14000.0
2023,Entry level,Full-time,Data Engineer,62000,USD,62000,US,Full-Remote,US,MEDIUM,6200.0
2023,Entry level,Full-time,Data Engineer,58000,USD,58000,US,Full-Remote,US,MEDIUM,5800.0
2023,Senior,Full-time,Data Scientist,172000,USD,172000,US,On-Site,US,MEDIUM,17200.0
2023,Senior,Full-time,Data Scientist,115000,USD,115000,US,On-Site,US,MEDIUM,11500.0
2023,Entry level,Full-time,Data Engineer,125000,USD,125000,US,On-Site,US,MEDIUM,12500.0
2023,Entry level,Full-time,Data Engineer,90000,USD,90000,US,On-Site,US,MEDIUM,9000.0
2023,Senior,Full-time,Data Engineer,163800,USD,163800,US,On-Site,US,MEDIUM,16380.0
2023,Senior,Full-time,Data Engineer,126000,USD,126000,US,On-Site,US,MEDIUM,12600.0
2023,Senior,Full-time,Data Scientist,237000,USD,237000,US,Full-Remote,US,MEDIUM,23700.0
2023,Senior,Full-time,Data Scientist,145000,USD,145000,US,Full-Remote,US,MEDIUM,14500.0
2023,Mid/Intermediate level,Full-time,Data Engineer,90000,USD,90000,US,Full-Remote,US,MEDIUM,9000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,90000,USD,90000,US,Full-Remote,US,MEDIUM,9000.0
2023,Senior,Full-time,Data Engineer,139500,USD,139500,US,On-Site,US,MEDIUM,13950.0
2023,Senior,Full-time,Data Engineer,109400,USD,109400,US,On-Site,US,MEDIUM,10940.0
2023,Senior,Full-time,Data Scientist,258000,USD,258000,CA,On-Site,CA,MEDIUM,25800.0
2023,Senior,Full-time,Data Scientist,190000,USD,190000,CA,On-Site,CA,MEDIUM,19000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,145000,USD,145000,US,On-Site,US,MEDIUM,14500.0
2023,Mid/Intermediate level,Full-time,Data Engineer,120000,USD,120000,US,On-Site,US,MEDIUM,12000.0
2023,Senior,Full-time,Data Engineer,205600,USD,205600,US,On-Site,US,LARGE,20560.0
2023,Senior,Full-time,Data Engineer,105700,USD,105700,US,On-Site,US,LARGE,10570.0
2023,Senior,Full-time,Data Engineer,252000,USD,252000,US,On-Site,US,MEDIUM,25200.0
2023,Senior,Full-time,Data Engineer,129000,USD,129000,US,On-Site,US,MEDIUM,12900.0
2023,Senior,Full-time,Data Scientist,239748,USD,239748,US,On-Site,US,MEDIUM,23974.8
2023,Senior,Full-time,Data Scientist,159832,USD,159832,US,On-Site,US,MEDIUM,15983.2
2023,Senior,Full-time,Data Scientist,186300,USD,186300,US,Full-Remote,US,MEDIUM,18630.0
2023,Senior,Full-time,Data Scientist,102500,USD,102500,US,Full-Remote,US,MEDIUM,10250.0
2023,Senior,Full-time,Data Engineer,165000,USD,165000,US,On-Site,US,MEDIUM,16500.0
2023,Senior,Full-time,Data Engineer,132300,USD,132300,US,On-Site,US,MEDIUM,13230.0
2023,Senior,Full-time,Data Scientist,190000,USD,190000,US,On-Site,US,MEDIUM,19000.0
2023,Senior,Full-time,Data Scientist,126000,USD,126000,US,On-Site,US,MEDIUM,12600.0
2023,Senior,Full-time,Data Architect,149040,USD,149040,US,Full-Remote,US,MEDIUM,14904.0
2023,Senior,Full-time,Data Architect,113900,USD,113900,US,Full-Remote,US,MEDIUM,11390.0
2023,Senior,Full-time,Data Engineer,153600,USD,153600,US,Full-Remote,US,MEDIUM,15360.0
2023,Senior,Full-time,Data Engineer,106800,USD,106800,US,Full-Remote,US,MEDIUM,10680.0
2023,Senior,Full-time,Data Engineer,172600,USD,172600,US,Full-Remote,US,MEDIUM,17260.0
2023,Senior,Full-time,Data Engineer,107900,USD,107900,US,Full-Remote,US,MEDIUM,10790.0
2023,Senior,Full-time,Data Analyst,180180,USD,180180,US,On-Site,US,MEDIUM,18018.0
2023,Senior,Full-time,Data Analyst,106020,USD,106020,US,On-Site,US,MEDIUM,10602.0
2023,Senior,Full-time,Data Architect,376080,USD,376080,US,Full-Remote,US,MEDIUM,37608.0
2023,Senior,Full-time,Data Architect,213120,USD,213120,US,Full-Remote,US,MEDIUM,21312.0
2023,Senior,Full-time,Data Analyst,153600,USD,153600,US,On-Site,US,MEDIUM,15360.0
2023,Senior,Full-time,Data Analyst,100500,USD,100500,US,On-Site,US,MEDIUM,10050.0
2023,Senior,Full-time,Data Analyst,206500,USD,206500,US,Full-Remote,US,MEDIUM,20650.0
2023,Senior,Full-time,Data Analyst,121600,USD,121600,US,Full-Remote,US,MEDIUM,12160.0
2023,Senior,Full-time,Data Engineer,260000,USD,260000,US,On-Site,US,MEDIUM,26000.0
2023,Senior,Full-time,Data Engineer,225000,USD,225000,US,On-Site,US,MEDIUM,22500.0
2023,Executive level,Full-time,Data Engineer,194500,USD,194500,US,On-Site,US,MEDIUM,19450.0
2023,Executive level,Full-time,Data Engineer,115500,USD,115500,US,On-Site,US,MEDIUM,11550.0
2023,Senior,Full-time,Cloud Database Engineer,170000,USD,170000,US,Full-Remote,US,LARGE,17000.0
2023,Senior,Full-time,Applied Machine Learning Scientist,90000,USD,90000,US,Full-Remote,US,LARGE,9000.0
2023,Entry level,Full-time,Data Analyst,95000,USD,95000,US,Full-Remote,US,MEDIUM,9500.0
2023,Entry level,Full-time,Data Analyst,70000,USD,70000,US,Full-Remote,US,MEDIUM,7000.0
2023,Senior,Full-time,Data Engineer,275000,USD,275000,US,On-Site,US,MEDIUM,27500.0
2023,Senior,Full-time,Data Engineer,160000,USD,160000,US,On-Site,US,MEDIUM,16000.0
2023,Senior,Full-time,Data Analyst,115934,USD,115934,US,Full-Remote,US,MEDIUM,11593.4
2023,Senior,Full-time,Data Analyst,81666,USD,81666,US,Full-Remote,US,MEDIUM,8166.6
2023,Senior,Full-time,Data Scientist,175000,USD,175000,US,On-Site,US,MEDIUM,17500.0
2023,Senior,Full-time,Data Scientist,120000,USD,120000,US,On-Site,US,MEDIUM,12000.0
2023,Senior,Full-time,Machine Learning Engineer,150000,USD,150000,US,Full-Remote,US,MEDIUM,15000.0
2023,Senior,Full-time,Machine Learning Engineer,120000,USD,120000,US,Full-Remote,US,MEDIUM,12000.0
2023,Senior,Full-time,Research Engineer,200000,USD,200000,US,On-Site,US,MEDIUM,20000.0
2023,Senior,Full-time,Research Engineer,175000,USD,175000,US,On-Site,US,MEDIUM,17500.0
2023,Mid/Intermediate level,Full-time,Data Analyst,206000,USD,206000,US,On-Site,US,MEDIUM,20600.0
2023,Mid/Intermediate level,Full-time,Data Analyst,130000,USD,130000,US,On-Site,US,MEDIUM,13000.0
2023,Senior,Full-time,Data Architect,138000,USD,138000,GB,Full-Remote,GB,MEDIUM,13800.0
2023,Senior,Full-time,Data Architect,92000,USD,92000,GB,Full-Remote,GB,MEDIUM,9200.0
2023,Senior,Full-time,Data Manager,65000,USD,65000,CO,On-Site,CO,MEDIUM,6500.0
2023,Senior,Full-time,Data Manager,48000,USD,48000,CO,On-Site,CO,MEDIUM,4800.0
2023,Senior,Full-time,Data Analyst,110000,USD,110000,US,Full-Remote,US,MEDIUM,11000.0
2023,Senior,Full-time,Data Analyst,75000,USD,75000,US,Full-Remote,US,MEDIUM,7500.0
2023,Senior,Full-time,Analytics Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,13000.0
2023,Senior,Full-time,Analytics Engineer,87000,USD,87000,US,On-Site,US,MEDIUM,8700.0
2023,Mid/Intermediate level,Full-time,Data Analyst,160000,USD,160000,US,On-Site,US,MEDIUM,16000.0
2023,Mid/Intermediate level,Full-time,Data Analyst,112000,USD,112000,US,On-Site,US,MEDIUM,11200.0
2023,Mid/Intermediate level,Full-time,Data Engineer,162500,USD,162500,US,On-Site,US,MEDIUM,16250.0
2023,Mid/Intermediate level,Full-time,Data Engineer,130000,USD,130000,US,On-Site,US,MEDIUM,13000.0
2023,Senior,Full-time,Data Science Manager,299500,USD,299500,US,On-Site,US,MEDIUM,29950.0
2023,Senior,Full-time,Data Science Manager,245100,USD,245100,US,On-Site,US,MEDIUM,24510.0
2023,Mid/Intermediate level,Full-time,Data Scientist,145000,USD,145000,US,On-Site,US,MEDIUM,14500.0
2023,Mid/Intermediate level,Full-time,Data Scientist,100000,USD,100000,US,On-Site,US,MEDIUM,10000.0
2023,Senior,Full-time,Data Engineer,147100,USD,147100,US,On-Site,US,MEDIUM,14710.0
2023,Senior,Full-time,Data Engineer,90700,USD,90700,US,On-Site,US,MEDIUM,9070.0
2023,Entry level,Full-time,Data Engineer,115100,USD,115100,US,On-Site,US,MEDIUM,11510.0
2023,Entry level,Full-time,Data Engineer,73900,USD,73900,US,On-Site,US,MEDIUM,7390.0
2023,Senior,Full-time,Data Engineer,168400,USD,168400,US,On-Site,US,MEDIUM,16840.0
2023,Senior,Full-time,Data Engineer,105200,USD,105200,US,On-Site,US,MEDIUM,10520.0
2023,Senior,Full-time,Data Scientist,210000,USD,210000,US,On-Site,US,MEDIUM,21000.0
2023,Senior,Full-time,Data Scientist,160000,USD,160000,US,On-Site,US,MEDIUM,16000.0
2023,Mid/Intermediate level,Full-time,Data Scientist,145000,USD,145000,US,On-Site,US,MEDIUM,14500.0
2023,Mid/Intermediate level,Full-time,Data Scientist,100000,USD,100000,US,On-Site,US,MEDIUM,10000.0
2023,Senior,Full-time,Applied Scientist,222200,USD,222200,US,On-Site,US,LARGE,22220.0
2023,Senior,Full-time,Applied Scientist,136000,USD,136000,US,On-Site,US,LARGE,13600.0
2023,Mid/Intermediate level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,MEDIUM,10000.0
2023,Mid/Intermediate level,Full-time,Data Analyst,85000,USD,85000,US,On-Site,US,MEDIUM,8500.0
2023,Mid/Intermediate level,Full-time,Data Engineer,70000,GBP,85066,GB,Full-Remote,GB,MEDIUM,7000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,47500,GBP,57723,GB,Full-Remote,GB,MEDIUM,4750.0
2023,Executive level,Full-time,Data Scientist,200000,USD,200000,US,On-Site,US,MEDIUM,20000.0
2023,Executive level,Full-time,Data Scientist,145000,USD,145000,US,On-Site,US,MEDIUM,14500.0
2023,Mid/Intermediate level,Full-time,Data Engineer,140000,USD,140000,US,On-Site,US,MEDIUM,14000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,95000,USD,95000,US,On-Site,US,MEDIUM,9500.0
2023,Senior,Full-time,Data Analyst,185000,USD,185000,US,Full-Remote,US,MEDIUM,18500.0
2023,Senior,Full-time,Data Analyst,120250,USD,120250,US,Full-Remote,US,MEDIUM,12025.0
2023,Mid/Intermediate level,Full-time,Financial Data Analyst,130000,USD,130000,US,Full-Remote,US,LARGE,13000.0
2023,Senior,Full-time,Data Scientist,205000,USD,205000,US,On-Site,US,MEDIUM,20500.0
2023,Senior,Full-time,Data Scientist,140000,USD,140000,US,On-Site,US,MEDIUM,14000.0
2023,Senior,Full-time,Data Scientist,297300,USD,297300,US,Full-Remote,US,MEDIUM,29730.0
2023,Senior,Full-time,Data Scientist,198200,USD,198200,US,Full-Remote,US,MEDIUM,19820.0
2023,Senior,Full-time,Research Scientist,141288,USD,141288,US,On-Site,US,MEDIUM,14128.8
2023,Senior,Full-time,Research Scientist,94192,USD,94192,US,On-Site,US,MEDIUM,9419.2
2023,Senior,Full-time,Data Infrastructure Engineer,184000,USD,184000,US,Full-Remote,US,MEDIUM,18400.0
2023,Senior,Full-time,Data Infrastructure Engineer,143000,USD,143000,US,Full-Remote,US,MEDIUM,14300.0
2023,Senior,Full-time,Data Analyst,70000,USD,70000,US,On-Site,US,MEDIUM,7000.0
2023,Senior,Full-time,Data Analyst,55000,USD,55000,US,On-Site,US,MEDIUM,5500.0
2023,Senior,Full-time,Analytics Engineer,275300,USD,275300,US,Full-Remote,US,MEDIUM,27530.0
2023,Senior,Full-time,Analytics Engineer,183500,USD,183500,US,Full-Remote,US,MEDIUM,18350.0
2023,Mid/Intermediate level,Full-time,Data Analyst,75000,USD,75000,US,Full-Remote,US,MEDIUM,7500.0
2023,Mid/Intermediate level,Full-time,Data Analyst,65000,USD,65000,US,Full-Remote,US,MEDIUM,6500.0
2023,Mid/Intermediate level,Full-time,ML Engineer,160000,USD,160000,US,On-Site,US,MEDIUM,16000.0
2023,Mid/Intermediate level,Full-time,ML Engineer,147000,USD,147000,US,On-Site,US,MEDIUM,14700.0
2023,Senior,Full-time,Data Architect,149040,USD,149040,US,Full-Remote,US,MEDIUM,14904.0
2023,Senior,Full-time,Data Architect,113900,USD,113900,US,Full-Remote,US,MEDIUM,11390.0
2023,Mid/Intermediate level,Full-time,Software Data Engineer,100000,SGD,75020,SG,Full-Remote,SG,LARGE,10000.0
2023,Senior,Full-time,Data Analyst,180180,USD,180180,US,On-Site,US,MEDIUM,18018.0
2023,Senior,Full-time,Data Analyst,106020,USD,106020,US,On-Site,US,MEDIUM,10602.0
2023,Mid/Intermediate level,Full-time,Data Scientist,1400000,INR,17022,IN,Full-Remote,IN,LARGE,140000.0
2023,Entry level,Full-time,AI Programmer,70000,USD,70000,IN,On-Site,AU,LARGE,7000.0
2023,Entry level,Full-time,AI Developer,80000,USD,80000,SE,Half-Remote,SE,MEDIUM,8000.0
2023,Mid/Intermediate level,Full-time,Lead Data Analyst,1500000,INR,18238,IN,Half-Remote,IN,LARGE,150000.0
2023,Mid/Intermediate level,Full-time,Machine Learning Engineer,250000,USD,250000,US,On-Site,US,MEDIUM,25000.0
2023,Mid/Intermediate level,Full-time,Machine Learning Engineer,150000,USD,150000,US,On-Site,US,MEDIUM,15000.0
2023,Senior,Full-time,Data Engineer,139500,USD,139500,US,On-Site,US,MEDIUM,13950.0
2023,Senior,Full-time,Data Engineer,109400,USD,109400,US,On-Site,US,MEDIUM,10940.0
2023,Senior,Full-time,Data Scientist,105000,USD,105000,US,On-Site,US,MEDIUM,10500.0
2023,Senior,Full-time,Data Scientist,70000,USD,70000,US,On-Site,US,MEDIUM,7000.0
2023,Executive level,Full-time,Data Engineer,210914,USD,210914,US,Full-Remote,US,MEDIUM,21091.4
2023,Executive level,Full-time,Data Engineer,116704,USD,116704,US,Full-Remote,US,MEDIUM,11670.4
2023,Entry level,Full-time,Research Scientist,150000,USD,150000,US,On-Site,US,MEDIUM,15000.0
2023,Entry level,Full-time,Research Scientist,100000,USD,100000,US,On-Site,US,MEDIUM,10000.0
2023,Senior,Full-time,Data Engineer,146000,USD,146000,US,On-Site,US,MEDIUM,14600.0
2023,Senior,Full-time,Data Engineer,75000,USD,75000,US,On-Site,US,MEDIUM,7500.0
2023,Entry level,Full-time,Data Analyst,75000,USD,75000,US,Full-Remote,US,MEDIUM,7500.0
2023,Entry level,Full-time,Data Analyst,60000,USD,60000,US,Full-Remote,US,MEDIUM,6000.0
2023,Mid/Intermediate level,Full-time,Analytics Engineer,185700,USD,185700,US,On-Site,US,MEDIUM,18570.0
2023,Mid/Intermediate level,Full-time,Analytics Engineer,165000,USD,165000,US,On-Site,US,MEDIUM,16500.0
2023,Senior,Full-time,Data Engineer,160000,USD,160000,US,Full-Remote,US,MEDIUM,16000.0
2023,Senior,Full-time,Data Engineer,130000,USD,130000,US,Full-Remote,US,MEDIUM,13000.0
2023,Senior,Full-time,Data Analyst,169000,USD,169000,US,On-Site,US,MEDIUM,16900.0
2023,Senior,Full-time,Data Analyst,110600,USD,110600,US,On-Site,US,MEDIUM,11060.0
2023,Senior,Full-time,Data Operations Engineer,193000,USD,193000,US,Full-Remote,US,MEDIUM,19300.0
2023,Senior,Full-time,Data Operations Engineer,136850,USD,136850,US,Full-Remote,US,MEDIUM,13685.0
2023,Senior,Full-time,Machine Learning Engineer,139500,USD,139500,US,On-Site,US,MEDIUM,13950.0
2023,Senior,Full-time,Machine Learning Engineer,109400,USD,109400,US,On-Site,US,MEDIUM,10940.0
2023,Senior,Full-time,Data Engineer,276000,USD,276000,US,Full-Remote,US,MEDIUM,27600.0
2023,Senior,Full-time,Data Engineer,178500,USD,178500,US,Full-Remote,US,MEDIUM,17850.0
2023,Mid/Intermediate level,Full-time,Data Scientist,55000,EUR,59020,ES,On-Site,ES,MEDIUM,5500.0
2023,Mid/Intermediate level,Full-time,Data Scientist,45000,EUR,48289,ES,On-Site,ES,MEDIUM,4500.0
2023,Mid/Intermediate level,Full-time,Data Engineer,70000,EUR,75116,SI,Full-Remote,SI,MEDIUM,7000.0
2023,Mid/Intermediate level,Full-time,Data Engineer,45000,EUR,48289,SI,Full-Remote,SI,MEDIUM,4500.0
2023,Senior,Full-time,Machine Learning Engineer,161000,GBP,195652,GB,On-Site,GB,MEDIUM,16100.0
2023,Senior,Full-time,Machine Learning Engineer,83300,GBP,101228,GB,On-Site,GB,MEDIUM,8330.0
2023,Senior,Full-time,Data Engineer,112700,GBP,136956,GB,On-Site,GB,MEDIUM,11270.0
2023,Senior,Full-time,Data Engineer,83300,GBP,101228,GB,On-Site,GB,MEDIUM,8330.0
2023,Senior,Full-time,Data Engineer,252000,USD,252000,US,On-Site,US,MEDIUM,25200.0
2023,Senior,Full-time,Data Engineer,129000,USD,129000,US,On-Site,US,MEDIUM,12900.0
2022,Senior,Full-time,BI Developer,130000,USD,130000,US,Full-Remote,US,LARGE,26000.0
2021,Mid/Intermediate level,Full-time,Data Science Lead,150000,USD,150000,US,Full-Remote,US,MEDIUM,45000.0
2023,Senior,Full-time,Data Engineer,163800,USD,163800,US,On-Site,US,MEDIUM,16380.0
2023,Senior,Full-time,Data Engineer,126000,USD,126000,US,On-Site,US,MEDIUM,12600.0
2023,Senior,Full-time,ML Engineer,260000,USD,260000,CA,Full-Remote,CA,MEDIUM,26000.0
2023,Senior,Full-time,ML Engineer,110000,USD,110000,CA,Full-Remote,CA,MEDIUM,11000.0
2023,Senior,Full-time,Analytics Engineer,170000,USD,170000,US,Full-Remote,US,MEDIUM,17000.0
2023,Senior,Full-time,Analytics Engineer,130000,USD,130000,US,Full-Remote,US,MEDIUM,13000.0
2023,Senior,Full-time,Machine Learning Engineer,247500,USD,247500,US,On-Site,US,MEDIUM,24750.0
2023,Senior,Full-time,Machine Learning Engineer,172200,USD,172200,US,On-Site,US,MEDIUM,17220.0
2023,Senior,Full-time,Data Scientist,239748,USD,239748,US,On-Site,US,MEDIUM,23974.8
2023,Senior,Full-time,Data Scientist,159832,USD,159832,US,On-Site,US,MEDIUM,15983.2
2023,Senior,Full-time,Machine Learning Engineer,163800,USD,163800,US,On-Site,US,MEDIUM,16380.0
2023,Senior,Full-time,Machine Learning Engineer,126000,USD,126000,US,On-Site,US,MEDIUM,12600.0
2023,Mid/Intermediate level,Full-time,Data Scientist,128750,USD,128750,US,On-Site,US,MEDIUM,12875.0
2023,Mid/Intermediate level,Full-time,Data Scientist,106250,USD,106250,US,On-Site,US,MEDIUM,10625.0
2023,Senior,Full-time,Data Engineer,252000,USD,252000,US,On-Site,US,MEDIUM,25200.0
2023,Senior,Full-time,Data Engineer,129000,USD,129000,US,On-Site,US,MEDIUM,12900.0
2023,Senior,Full-time,Data Science Manager,299500,USD,299500,US,On-Site,US,MEDIUM,29950.0
2023,Senior,Full-time,Data Science Manager,245100,USD,245100,US,On-Site,US,MEDIUM,24510.0
2023,Mid/Intermediate level,Full-time,Data Analytics Manager,155000,USD,155000,US,On-Site,US,MEDIUM,15500.0
2023,Mid/Intermediate level,Full-time,Data Analytics Manager,140000,USD,140000,US,On-Site,US,MEDIUM,14000.0
2023,Executive level,Full-time,Data Engineer,167500,USD,167500,US,On-Site,US,MEDIUM,16750.0
2023,Executive level,Full-time,Data Engineer,106500,USD,106500,US,On-Site,US,MEDIUM,10650.0
2023,Senior,Full-time,Data Architect,188500,USD,188500,US,Full-Remote,US,MEDIUM,18850.0
2023,Senior,Full-time,Data Architect,117000,USD,117000,US,Full-Remote,US,MEDIUM,11700.0
2023,Senior,Full-time,Data Analyst,250000,USD,250000,US,Full-Remote,US,MEDIUM,25000.0
2023,Senior,Full-time,Data Analyst,138000,USD,138000,US,Full-Remote,US,MEDIUM,13800.0
