work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Cumulative_Savings10%_of_their_salary_annually
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,7500
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,7500
2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M,6000
2023,MI,FT,Analytics Engineer,185700,USD,185700,US,0,US,M,18570
2023,MI,FT,Analytics Engineer,165000,USD,165000,US,0,US,M,16500
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,16000
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,13000
2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,16900
2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,11060
2023,SE,FT,Data Operations Engineer,193000,USD,193000,US,100,US,M,19300
2023,SE,FT,Data Operations Engineer,136850,USD,136850,US,100,US,M,13685
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,13950
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,10940
2023,SE,FT,Data Engineer,276000,USD,276000,US,100,US,M,27600
2023,SE,FT,Data Engineer,178500,USD,178500,US,100,US,M,17850
2023,MI,FT,Data Scientist,55000,EUR,59020,ES,0,ES,M,5500
2023,MI,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,4500
2023,MI,FT,Data Engineer,70000,EUR,75116,SI,100,SI,M,7000
2023,MI,FT,Data Engineer,45000,EUR,48289,SI,100,SI,M,4500
2023,SE,FT,Machine Learning Engineer,161000,GBP,195652,GB,0,GB,M,16100
2023,SE,FT,Machine Learning Engineer,83300,GBP,101228,GB,0,GB,M,8330
2023,SE,FT,Data Engineer,112700,GBP,136956,GB,0,GB,M,11270
2023,SE,FT,Data Engineer,83300,GBP,101228,GB,0,GB,M,8330
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,25200
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,12900
2022,SE,FT,BI Developer,130000,USD,130000,US,100,US,L,26000
2021,MI,FT,Data Science Lead,150000,USD,150000,US,100,US,M,45000
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,16380
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,12600
2023,SE,FT,ML Engineer,260000,USD,260000,CA,100,CA,M,26000
2023,SE,FT,ML Engineer,110000,USD,110000,CA,100,CA,M,11000
2023,SE,FT,Analytics Engineer,170000,USD,170000,US,100,US,M,17000
2023,SE,FT,Analytics Engineer,130000,USD,130000,US,100,US,M,13000
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,24750
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,17220
2023,SE,FT,Data Scientist,239748,USD,239748,US,0,US,M,23974.8
2023,SE,FT,Data Scientist,159832,USD,159832,US,0,US,M,15983.2
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,16380
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,12600
2023,MI,FT,Data Scientist,128750,USD,128750,US,0,US,M,12875
2023,MI,FT,Data Scientist,106250,USD,106250,US,0,US,M,10625
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,25200
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,12900
2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M,29950
2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M,24510
2023,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,15500
2023,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,14000
2023,EX,FT,Data Engineer,167500,USD,167500,US,0,US,M,16750
2023,EX,FT,Data Engineer,106500,USD,106500,US,0,US,M,10650
2023,SE,FT,Data Architect,188500,USD,188500,US,100,US,M,18850
2023,SE,FT,Data Architect,117000,USD,117000,US,100,US,M,11700
2023,SE,FT,Data Analyst,250000,USD,250000,US,100,US,M,25000
2023,SE,FT,Data Analyst,138000,USD,138000,US,100,US,M,13800
2023,MI,FT,Data Analyst,130000,USD,130000,CA,100,CA,M,13000
2023,MI,FT,Data Analyst,100000,USD,100000,CA,100,CA,M,10000
2023,SE,FT,Deep Learning Researcher,115000,EUR,123405,DE,0,DE,L,11500
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,14000
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,12000
2023,SE,FT,BI Analyst,160000,USD,160000,US,0,US,M,16000
2023,SE,FT,BI Analyst,135000,USD,135000,US,0,US,M,13500
2023,MI,FT,Data Science Manager,104500,USD,104500,US,0,US,M,10450
2023,MI,FT,Data Science Manager,70000,USD,70000,US,0,US,M,7000
2023,MI,FT,Data Science Consultant,90000,USD,90000,US,0,US,M,9000
2023,MI,FT,Data Science Consultant,70000,USD,70000,US,0,US,M,7000
2023,SE,FT,Data Engineer,153600,USD,153600,US,100,US,M,15360
2023,SE,FT,Data Engineer,106800,USD,106800,US,100,US,M,10680
2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M,12500
2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M,9000
2023,MI,FT,Research Scientist,185000,USD,185000,US,100,US,M,18500
2023,MI,FT,Research Scientist,125000,USD,125000,US,100,US,M,12500
2023,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M,12700
2023,SE,FT,Data Analyst,94000,USD,94000,US,100,US,M,9400
2023,SE,FT,Data Scientist,210550,USD,210550,US,0,US,M,21055
2023,SE,FT,Data Scientist,153300,USD,153300,US,0,US,M,15330
2023,MI,FT,Data Scientist,200000,USD,200000,US,100,US,M,20000
2023,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M,15000
2023,SE,FT,Data Analyst,161500,USD,161500,US,100,US,M,16150
2023,SE,FT,Data Analyst,119500,USD,119500,US,100,US,M,11950
2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,17500
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,14500
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,17500
2023,SE,FT,Data Scientist,148750,USD,148750,US,0,US,M,14875
2023,SE,FT,Data Analytics Specialist,105000,USD,105000,US,0,US,M,10500
2023,SE,FT,Data Analytics Specialist,85000,USD,85000,US,0,US,M,8500
2023,SE,FT,Research Scientist,215000,USD,215000,US,0,US,M,21500
2023,SE,FT,Research Scientist,146300,USD,146300,US,0,US,M,14630
2023,EN,FT,AI Developer,200000,EUR,214618,DE,100,DE,L,20000
2023,MI,FT,Data Engineer,72000,USD,72000,MX,100,MX,M,7200
2023,MI,FT,Data Engineer,60000,USD,60000,MX,100,MX,M,6000
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,15340
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,12270
2023,MI,FT,Data Engineer,260000,USD,260000,US,0,US,M,26000
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M,17500
2023,SE,FT,Data Scientist,186300,USD,186300,US,100,US,M,18630
2023,SE,FT,Data Scientist,123900,USD,123900,US,100,US,M,12390
2023,MI,FT,Research Scientist,340000,USD,340000,US,100,US,M,34000
2023,MI,FT,Research Scientist,150000,USD,150000,US,100,US,M,15000
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,15340
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,12270
2023,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M,25000
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M,17500
2023,MI,FT,Data Scientist,60000,EUR,64385,FR,50,FR,M,6000
2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,18590
2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,12170
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,15360
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,10680
2023,SE,FL,Software Data Engineer,50000,USD,50000,NG,50,AU,M,5000
2023,EN,FT,Data Analyst,100000,USD,100000,UZ,100,US,L,10000
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,24750
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,17220
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,31000
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,23900
2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,12500
2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,11000
2023,EN,FT,Data Analyst,150000,USD,150000,US,0,US,M,15000
2023,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M,10000
2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M,14907.6
2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M,8236.5
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M,14600
2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,7500
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,13950
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,10940
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,13950
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,10940
2023,MI,FT,Data Engineer,149600,USD,149600,US,0,US,M,14960
2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M,10200
2023,MI,FT,Data Analyst,80000,GBP,97218,GB,0,GB,M,8000
2023,MI,FT,Data Analyst,40000,GBP,48609,GB,0,GB,M,4000
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,25200
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,12900
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,9500
2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,8550
2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,18590
2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,12170
2023,EN,FT,Research Scientist,150000,USD,150000,US,0,US,M,15000
2023,EN,FT,Research Scientist,100000,USD,100000,US,0,US,M,10000
2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M,14500
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,12500
2023,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M,15000
2023,MI,FT,Data Scientist,97750,USD,97750,US,100,US,M,9775
2023,SE,FT,Data Scientist,201000,USD,201000,US,0,US,M,20100
2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M,12200
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,25200
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,12900
2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,12000
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,7500
2023,MI,FT,Data Scientist,116990,USD,116990,US,100,US,M,11699
2023,MI,FT,Data Scientist,82920,USD,82920,US,100,US,M,8292
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,18590
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,12930
2023,MI,FT,Machine Learning Scientist,200000,USD,200000,US,0,US,S,20000
2023,MI,FT,Machine Learning Scientist,125000,USD,125000,US,0,US,S,12500
2023,SE,FT,Data Scientist,201000,USD,201000,US,0,US,M,20100
2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M,12200
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,20450
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,14220
2023,SE,FT,Data Manager,155000,USD,155000,US,0,US,M,15500
2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M,14000
2023,MI,FT,Machine Learning Infrastructure Engineer,205920,USD,205920,US,0,US,M,20592
2023,MI,FT,Machine Learning Infrastructure Engineer,171600,USD,171600,US,0,US,M,17160
2023,SE,FT,Data Engineer,121500,USD,121500,US,100,US,M,12150
2023,SE,FT,Data Engineer,78000,USD,78000,US,100,US,M,7800
2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M,15400
2023,MI,FT,Data Engineer,116000,USD,116000,US,0,US,M,11600
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,19000
2023,SE,FT,Data Scientist,136000,USD,136000,US,0,US,M,13600
2023,MI,FT,Data Analyst,65000,GBP,78990,GB,100,GB,M,6500
2023,MI,FT,Data Analyst,36050,GBP,43809,GB,100,GB,M,3605
2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M,18000
2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,11000
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,27530
2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M,18300
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,17000
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,14000
2023,SE,FT,Data Engineer,154000,USD,154000,US,0,US,M,15400
2023,SE,FT,Data Engineer,116000,USD,116000,US,0,US,M,11600
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,16000
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,13000
2023,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M,20000
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,12000
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,17500
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M,16000
2023,MI,FT,Data Engineer,105000,GBP,127599,GB,0,GB,M,10500
2023,MI,FT,Data Engineer,85000,GBP,103294,GB,0,GB,M,8500
2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,15360
2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,10680
2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,8500
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,7500
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,22500
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,15640
2023,SE,FT,Analytics Engineer,150000,USD,150000,US,0,US,M,15000
2023,SE,FT,Analytics Engineer,120000,USD,120000,US,0,US,M,12000
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,16380
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,12600
2023,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M,14500
2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,9000
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,20450
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,14220
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,9500
2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,8550
2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M,16750
2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,10650
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,16380
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,12600
2023,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,15500
2023,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,14000
2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M,25000
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,20000
2023,SE,FT,Data Scientist,260000,USD,260000,US,0,US,M,26000
2023,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M,18600
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,16000
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,13000
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,20000
2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,15000
2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,4500
2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M,3600
2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,15000
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,12000
2023,EN,FT,Data Analyst,30000,USD,30000,IN,50,IN,M,3000
2023,MI,FT,Research Scientist,185000,USD,185000,US,0,US,M,18500
2023,MI,FT,Research Scientist,125000,USD,125000,US,0,US,M,12500
2022,EN,PT,Data Analyst,34320,USD,34320,US,100,US,S,6864
2022,MI,FT,Business Data Analyst,48000,BRL,9289,BR,100,BR,M,9600
2023,SE,FT,Head of Data,70000,EUR,75116,PT,100,PT,L,7000
2022,EX,FT,Data Science Manager,106000,USD,106000,UZ,0,RU,L,21200
2023,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M,17500
2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,13000
2023,SE,FT,Data Analyst,122000,USD,122000,US,100,US,M,12200
2023,SE,FT,Data Analyst,93800,USD,93800,US,100,US,M,9380
2023,SE,FT,Data Science Manager,150000,USD,150000,MX,100,MX,M,15000
2023,SE,FT,Data Science Manager,90000,USD,90000,MX,100,MX,M,9000
2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,16500
2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M,11200
2023,EN,FT,Computer Vision Engineer,220000,USD,220000,US,0,US,M,22000
2023,SE,FT,BI Data Analyst,67000,EUR,71897,DE,100,DE,M,6700
2023,EN,FT,AI Developer,60000,EUR,64385,DE,0,DE,M,6000
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,20450
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,14220
2023,SE,FT,Data Analyst,1300000,INR,15806,IN,100,IN,S,130000
2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,20000
2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,0,US,M,17500
2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,18590
2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,12930
2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,18590
2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,12170
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,20450
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,14220
2023,MI,FT,Data Scientist,40000,USD,40000,FR,50,FR,L,4000
2023,SE,FT,Data Science Consultant,1000000,THB,29453,TH,50,TH,M,100000
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,18018
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,10602
2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M,13600
2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,10400
2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,12500
2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,11000
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,15340
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,12270
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,31000
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,23900
2023,SE,FT,Data Analyst,152380,USD,152380,US,0,US,M,15238
2023,SE,FT,Data Analyst,121904,USD,121904,US,0,US,M,12190.4
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,18590
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,12930
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,24750
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,17220
2023,SE,FT,Data Architect,168400,USD,168400,US,0,US,M,16840
2023,SE,FT,Data Architect,105200,USD,105200,US,0,US,M,10520
2023,SE,FT,Machine Learning Engineer,128280,USD,128280,US,0,US,M,12828
2023,SE,FT,Machine Learning Engineer,106900,USD,106900,US,0,US,M,10690
2022,SE,FT,Lead Data Scientist,192000,USD,192000,US,100,US,L,38400
2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,14000
2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,10000
2023,SE,FT,Research Engineer,100000,EUR,107309,DE,100,DE,S,10000
2023,SE,FT,Research Engineer,80000,EUR,85847,DE,100,DE,S,8000
2023,SE,FT,Machine Learning Engineer,275000,USD,275000,DE,0,DE,M,27500
2023,SE,FT,Machine Learning Engineer,174000,USD,174000,DE,0,DE,M,17400
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,13950
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,10940
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,13950
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,10940
2023,SE,FT,Data Analyst,170500,USD,170500,US,100,US,M,17050
2023,SE,FT,Data Analyst,85000,USD,85000,US,100,US,M,8500
2023,SE,FT,Data Manager,60027,GBP,72946,GB,0,GB,M,6002.7
2023,SE,FT,Data Manager,44737,GBP,54365,GB,0,GB,M,4473.7
2023,EX,FT,Head of Data Science,131899,GBP,160288,GB,0,GB,M,13189.9
2023,EX,FT,Head of Data Science,104891,GBP,127467,GB,0,GB,M,10489.1
2023,SE,FT,Data Engineer,80000,USD,80000,US,0,US,M,8000
2023,SE,FT,Data Engineer,65000,USD,65000,US,0,US,M,6500
2023,SE,FT,Data Engineer,124740,USD,124740,US,0,US,M,12474
2023,SE,FT,Data Engineer,65488,USD,65488,US,0,US,M,6548.8
2023,SE,FT,Data Quality Analyst,72200,USD,72200,US,0,US,M,7220
2023,SE,FT,Data Quality Analyst,64980,USD,64980,US,0,US,M,6498
2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,15360
2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,10680
2023,SE,FT,Data Analyst,179975,USD,179975,US,100,US,M,17997.5
2023,SE,FT,Data Analyst,86466,USD,86466,US,100,US,M,8646.6
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,12000
2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,9000
2023,MI,FT,Insight Analyst,42000,GBP,51039,GB,0,GB,M,4200
2023,MI,FT,Insight Analyst,35000,GBP,42533,GB,0,GB,M,3500
2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M,14907.6
2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M,8236.5
2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,16900
2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,11060
2023,SE,FT,Data Science Manager,175000,USD,175000,US,0,US,M,17500
2023,SE,FT,Data Science Manager,120000,USD,120000,US,0,US,M,12000
2023,SE,FT,Data Analyst,230000,USD,230000,US,0,US,M,23000
2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M,18000
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,15360
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,10680
2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M,14000
2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,M,12000
2023,SE,FT,Machine Learning Infrastructure Engineer,205920,USD,205920,US,0,US,M,20592
2023,SE,FT,Machine Learning Infrastructure Engineer,171600,USD,171600,US,0,US,M,17160
2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,16500
2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,12500
2023,SE,FT,Data Engineer,265000,USD,265000,US,0,US,M,26500
2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M,18500
2023,MI,FT,Applied Machine Learning Engineer,130000,USD,130000,US,0,US,M,13000
2022,EN,FT,Data Scientist,168000,USD,168000,US,100,US,M,33600
2023,MI,FT,AI Scientist,36000,EUR,38631,ES,50,ES,L,3600
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,9500
2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,8550
2023,SE,FT,Data Scientist,147100,USD,147100,US,0,US,M,14710
2023,SE,FT,Data Scientist,90700,USD,90700,US,0,US,M,9070
2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,M,16758
2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,M,8798
2023,SE,FT,Data Engineer,202000,USD,202000,US,100,US,M,20200
2023,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,13500
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,16380
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,12600
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,16380
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,12600
2023,SE,FT,Data Engineer,104000,USD,104000,US,100,US,M,10400
2023,SE,FT,Data Engineer,65000,USD,65000,US,100,US,M,6500
2023,SE,FT,Research Engineer,230000,USD,230000,US,0,US,M,23000
2023,SE,FT,Research Engineer,148000,USD,148000,US,0,US,M,14800
2023,SE,FT,Machine Learning Engineer,269000,USD,269000,CA,100,CA,M,26900
2023,SE,FT,Machine Learning Engineer,158000,USD,158000,CA,100,CA,M,15800
2023,SE,FT,Analytics Engineer,197000,USD,197000,US,0,US,M,19700
2023,SE,FT,Analytics Engineer,106000,USD,106000,US,0,US,M,10600
2023,MI,FT,Deep Learning Engineer,150000,USD,150000,US,100,US,M,15000
2023,MI,FT,Deep Learning Engineer,100000,USD,100000,US,100,US,M,10000
2023,SE,FT,Data Engineer,290000,USD,290000,US,100,US,M,29000
2023,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,21000
2023,SE,FT,Data Engineer,192000,USD,192000,US,0,US,M,19200
2023,SE,FT,Data Engineer,172800,USD,172800,US,0,US,M,17280
2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,M,30024
2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,M,20016
2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,M,30024
2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,M,20016
2023,SE,FT,Analytics Engineer,175000,USD,175000,US,0,US,M,17500
2023,SE,FT,Analytics Engineer,140000,USD,140000,US,0,US,M,14000
2023,SE,FT,Data Manager,169000,USD,169000,US,0,US,M,16900
2023,SE,FT,Data Manager,100000,USD,100000,US,0,US,M,10000
2023,SE,FT,Data Scientist,370000,USD,370000,US,0,US,M,37000
2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,24500
2023,MI,FT,Data Engineer,95000,GBP,115447,GB,100,GB,L,9500
2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,S,11000
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,S,8000
2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,5500
2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,4800
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,9500
2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M,8500
2023,SE,FT,Data Engineer,137500,USD,137500,US,100,US,M,13750
2023,SE,FT,Data Engineer,81500,USD,81500,US,100,US,M,8150
2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,0,US,M,32330
2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,M,18470
2021,MI,FT,AI Scientist,30000,USD,30000,GH,0,GH,S,9000
2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M,18600
2023,SE,FT,Machine Learning Engineer,153088,USD,153088,US,100,US,M,15308.8
2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,100,US,M,19000
